datetime,area,node,consumer_type,gross_demand_mw,solar_generation_mw,net_demand_mw,available_capacity_mw
2025-09-03 21:00:00,Western_Region,Rajasthan,mixed,1469.651,0.0,1469.651,1786.688
2025-09-03 21:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1954.457,0.0,1954.457,2376.259
2025-09-03 21:00:00,Southern_Region,Karnataka,mixed,1734.826,0.0,1734.826,2108.345
2025-09-03 21:00:00,Southern_Region,Andhra_Pradesh,agricultural,1249.169,0.0,1249.169,1517.77
2025-09-03 21:00:00,Eastern_Region,West_Bengal,mixed,1657.378,0.0,1657.378,2018.705
2025-09-03 21:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1294.754,0.0,1294.754,1576.809
2025-09-03 21:00:00,Eastern_Region,Bihar,residential,776.517,0.0,776.517,944.291
2025-09-03 22:00:00,Northern_Region,Delhi,mixed,2017.742,0.0,2017.742,2453.135
2025-09-03 22:00:00,Northern_Region,Haryana,industrial_medium,1344.002,0.0,1344.002,1633.422
2025-09-03 22:00:00,Northern_Region,Punjab,agricultural,1165.521,0.0,1165.521,1417.115
2025-09-03 22:00:00,Northern_Region,UP_West,mixed,760.817,0.0,760.817,926.264
2025-09-03 22:00:00,Western_Region,Mumbai,commercial,2465.594,0.0,2465.594,2997.601
2025-09-03 22:00:00,Western_Region,Gujarat_Industrial,industrial_large,1951.385,0.0,1951.385,2371.935
2025-09-03 22:00:00,Western_Region,Rajasthan,mixed,1461.917,0.0,1461.917,1777.562
2025-09-03 22:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1918.116,0.0,1918.116,2333.377
2025-09-03 22:00:00,Southern_Region,Karnataka,mixed,1733.095,0.0,1733.095,2106.302
2025-09-03 22:00:00,Southern_Region,Andhra_Pradesh,agricultural,1214.92,0.0,1214.92,1477.355
2025-09-03 22:00:00,Eastern_Region,West_Bengal,mixed,1767.272,0.0,1767.272,2148.381
2025-09-03 22:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1393.512,0.0,1393.512,1693.344
2025-09-03 22:00:00,Eastern_Region,Bihar,residential,770.923,0.0,770.923,937.69
2025-09-03 23:00:00,Northern_Region,Delhi,mixed,899.615,0.0,899.615,1133.746
2025-09-03 23:00:00,Northern_Region,Haryana,industrial_medium,609.826,0.0,609.826,767.095
2025-09-03 23:00:00,Northern_Region,Punjab,agricultural,538.13,0.0,538.13,676.794
2025-09-03 23:00:00,Northern_Region,UP_West,mixed,362.812,0.0,362.812,456.618
2025-09-03 23:00:00,Western_Region,Mumbai,commercial,1089.822,0.0,1089.822,1374.19
2025-09-03 23:00:00,Western_Region,Gujarat_Industrial,industrial_large,834.351,0.0,834.351,1053.835
2025-09-03 23:00:00,Western_Region,Rajasthan,mixed,672.322,0.0,672.322,845.839
2025-09-03 23:00:00,Southern_Region,Tamil_Nadu,industrial_medium,888.173,0.0,888.173,1118.045
2025-09-03 23:00:00,Southern_Region,Karnataka,mixed,818.938,0.0,818.938,1027.597
2025-09-03 23:00:00,Southern_Region,Andhra_Pradesh,agricultural,552.758,0.0,552.758,696.004
2025-09-03 23:00:00,Eastern_Region,West_Bengal,mixed,803.346,0.0,803.346,1010.948
2025-09-03 23:00:00,Eastern_Region,Odisha_Industrial,industrial_large,605.199,0.0,605.199,763.135
2025-09-03 23:00:00,Eastern_Region,Bihar,residential,369.399,0.0,369.399,463.891
2025-09-04 00:00:00,Northern_Region,Delhi,mixed,946.03,0.0,946.03,1188.515
2025-09-04 00:00:00,Northern_Region,Haryana,industrial_medium,583.74,0.0,583.74,736.313
2025-09-04 00:00:00,Northern_Region,Punjab,agricultural,527.456,0.0,527.456,664.198
2025-09-04 00:00:00,Northern_Region,UP_West,mixed,343.933,0.0,343.933,434.341
2025-09-04 00:00:00,Western_Region,Mumbai,commercial,1107.019,0.0,1107.019,1394.482
2025-09-04 00:00:00,Western_Region,Gujarat_Industrial,industrial_large,851.154,0.0,851.154,1073.662
2025-09-04 00:00:00,Western_Region,Rajasthan,mixed,675.167,0.0,675.167,849.197
2025-09-04 00:00:00,Southern_Region,Tamil_Nadu,industrial_medium,853.625,0.0,853.625,1077.277
2025-09-04 00:00:00,Southern_Region,Karnataka,mixed,765.333,0.0,765.333,964.343
2025-09-04 00:00:00,Southern_Region,Andhra_Pradesh,agricultural,547.716,0.0,547.716,690.055
2025-09-04 00:00:00,Eastern_Region,West_Bengal,mixed,788.986,0.0,788.986,994.004
2025-09-04 00:00:00,Eastern_Region,Odisha_Industrial,industrial_large,575.82,0.0,575.82,728.467
2025-09-04 00:00:00,Eastern_Region,Bihar,residential,350.791,0.0,350.791,441.934
2025-09-04 01:00:00,Northern_Region,Delhi,mixed,951.847,0.0,951.847,1195.379
2025-09-04 01:00:00,Northern_Region,Haryana,industrial_medium,594.524,0.0,594.524,749.039
2025-09-04 01:00:00,Northern_Region,Punjab,agricultural,560.608,0.0,560.608,703.318
2025-09-04 01:00:00,Northern_Region,UP_West,mixed,359.254,0.0,359.254,452.419
2025-09-04 01:00:00,Western_Region,Mumbai,commercial,1116.913,0.0,1116.913,1406.157
2025-09-04 01:00:00,Western_Region,Gujarat_Industrial,industrial_large,860.726,0.0,860.726,1084.957
2025-09-04 01:00:00,Western_Region,Rajasthan,mixed,661.011,0.0,661.011,832.493
2025-09-04 01:00:00,Southern_Region,Tamil_Nadu,industrial_medium,866.351,0.0,866.351,1092.294
2025-09-04 01:00:00,Southern_Region,Karnataka,mixed,766.892,0.0,766.892,966.182
2025-09-04 01:00:00,Southern_Region,Andhra_Pradesh,agricultural,514.757,0.0,514.757,651.164
2025-09-04 01:00:00,Eastern_Region,West_Bengal,mixed,818.594,0.0,818.594,1028.941
2025-09-04 01:00:00,Eastern_Region,Odisha_Industrial,industrial_large,612.16,0.0,612.16,771.348
2025-09-04 01:00:00,Eastern_Region,Bihar,residential,340.413,0.0,340.413,429.687
2025-09-04 02:00:00,Northern_Region,Delhi,mixed,884.533,0.0,884.533,1115.949
2025-09-04 02:00:00,Northern_Region,Haryana,industrial_medium,612.549,0.0,612.549,770.308
2025-09-04 02:00:00,Northern_Region,Punjab,agricultural,536.225,0.0,536.225,674.546
2025-09-04 02:00:00,Northern_Region,UP_West,mixed,354.419,0.0,354.419,446.715
2025-09-04 02:00:00,Western_Region,Mumbai,commercial,1077.452,0.0,1077.452,1359.593
2025-09-04 02:00:00,Western_Region,Gujarat_Industrial,industrial_large,868.003,0.0,868.003,1093.544
2025-09-04 02:00:00,Western_Region,Rajasthan,mixed,673.311,0.0,673.311,847.007
2025-09-04 02:00:00,Southern_Region,Tamil_Nadu,industrial_medium,874.111,0.0,874.111,1101.451
2025-09-04 02:00:00,Southern_Region,Karnataka,mixed,750.952,0.0,750.952,947.374
2025-09-04 02:00:00,Southern_Region,Andhra_Pradesh,agricultural,559.468,0.0,559.468,703.923
2025-09-04 02:00:00,Eastern_Region,West_Bengal,mixed,800.336,0.0,800.336,1007.397
2025-09-04 02:00:00,Eastern_Region,Odisha_Industrial,industrial_large,631.713,0.0,631.713,794.421
2025-09-04 02:00:00,Eastern_Region,Bihar,residential,348.217,0.0,348.217,438.897
2025-09-04 03:00:00,Northern_Region,Delhi,mixed,893.773,0.0,893.773,1126.852
2025-09-04 03:00:00,Northern_Region,Haryana,industrial_medium,575.255,0.0,575.255,726.301
2025-09-04 03:00:00,Northern_Region,Punjab,agricultural,509.861,0.0,509.861,643.436
2025-09-04 03:00:00,Northern_Region,UP_West,mixed,340.437,0.0,340.437,430.215
2025-09-04 03:00:00,Western_Region,Mumbai,commercial,1117.272,0.0,1117.272,1406.581
2025-09-04 03:00:00,Western_Region,Gujarat_Industrial,industrial_large,861.354,0.0,861.354,1085.697
2025-09-04 03:00:00,Western_Region,Rajasthan,mixed,660.93,0.0,660.93,832.398
2025-09-04 03:00:00,Southern_Region,Tamil_Nadu,industrial_medium,884.589,0.0,884.589,1113.816
2025-09-04 03:00:00,Southern_Region,Karnataka,mixed,764.796,0.0,764.796,963.709
2025-09-04 03:00:00,Southern_Region,Andhra_Pradesh,agricultural,555.536,0.0,555.536,699.283
2025-09-04 03:00:00,Eastern_Region,West_Bengal,mixed,767.107,0.0,767.107,968.186
2025-09-04 03:00:00,Eastern_Region,Odisha_Industrial,industrial_large,620.087,0.0,620.087,780.703
2025-09-04 03:00:00,Eastern_Region,Bihar,residential,352.991,0.0,352.991,444.529
2025-09-04 04:00:00,Northern_Region,Delhi,mixed,897.516,0.0,897.516,1131.269
2025-09-04 04:00:00,Northern_Region,Haryana,industrial_medium,601.478,0.0,601.478,757.245
2025-09-04 04:00:00,Northern_Region,Punjab,agricultural,532.098,0.0,532.098,669.676
2025-09-04 04:00:00,Northern_Region,UP_West,mixed,368.369,0.0,368.369,463.175
2025-09-04 04:00:00,Western_Region,Mumbai,commercial,1118.523,0.0,1118.523,1408.057
2025-09-04 04:00:00,Western_Region,Gujarat_Industrial,industrial_large,909.609,0.0,909.609,1142.639
2025-09-04 04:00:00,Western_Region,Rajasthan,mixed,631.107,0.0,631.107,797.206
2025-09-04 04:00:00,Southern_Region,Tamil_Nadu,industrial_medium,868.292,0.0,868.292,1094.585
2025-09-04 04:00:00,Southern_Region,Karnataka,mixed,781.8,0.0,781.8,983.774
2025-09-04 04:00:00,Southern_Region,Andhra_Pradesh,agricultural,553.868,0.0,553.868,697.314
2025-09-04 04:00:00,Eastern_Region,West_Bengal,mixed,781.727,0.0,781.727,985.438
2025-09-04 04:00:00,Eastern_Region,Odisha_Industrial,industrial_large,603.198,0.0,603.198,760.774
2025-09-04 04:00:00,Eastern_Region,Bihar,residential,344.22,0.0,344.22,434.18
2025-09-04 05:00:00,Northern_Region,Delhi,mixed,1480.331,0.0,1480.331,1818.991
2025-09-04 05:00:00,Northern_Region,Haryana,industrial_medium,1009.883,0.0,1009.883,1239.162
2025-09-04 05:00:00,Northern_Region,Punjab,agricultural,859.032,0.0,859.032,1055.458
2025-09-04 05:00:00,Northern_Region,UP_West,mixed,589.934,0.0,589.934,724.622
2025-09-04 05:00:00,Western_Region,Mumbai,commercial,1970.902,0.0,1970.902,2413.865
2025-09-04 05:00:00,Western_Region,Gujarat_Industrial,industrial_large,1497.233,0.0,1497.233,1836.035
2025-09-04 05:00:00,Western_Region,Rajasthan,mixed,1101.624,0.0,1101.624,1352.416
2025-09-04 05:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1447.075,0.0,1447.075,1777.548
2025-09-04 05:00:00,Southern_Region,Karnataka,mixed,1309.113,0.0,1309.113,1606.004
2025-09-04 05:00:00,Southern_Region,Andhra_Pradesh,agricultural,933.35,0.0,933.35,1145.103
2025-09-04 05:00:00,Eastern_Region,West_Bengal,mixed,1343.674,0.0,1343.674,1648.535
2025-09-04 05:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1010.375,0.0,1010.375,1241.243
2025-09-04 05:00:00,Eastern_Region,Bihar,residential,586.953,0.0,586.953,720.604
2025-09-04 06:00:00,Northern_Region,Delhi,mixed,1705.825,0.0,1705.825,2085.073
2025-09-04 06:00:00,Northern_Region,Haryana,industrial_medium,1127.909,0.0,1127.909,1378.433
2025-09-04 06:00:00,Northern_Region,Punjab,agricultural,996.975,0.0,996.975,1218.23
2025-09-04 06:00:00,Northern_Region,UP_West,mixed,684.35,0.0,684.35,836.033
2025-09-04 06:00:00,Western_Region,Mumbai,commercial,2070.991,0.0,2070.991,2531.969
2025-09-04 06:00:00,Western_Region,Gujarat_Industrial,industrial_large,1647.574,0.0,1647.574,2013.437
2025-09-04 06:00:00,Western_Region,Rajasthan,mixed,1243.283,0.0,1243.283,1519.574
2025-09-04 06:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1602.032,0.0,1602.032,1960.398
2025-09-04 06:00:00,Southern_Region,Karnataka,mixed,1439.291,0.0,1439.291,1759.613
2025-09-04 06:00:00,Southern_Region,Andhra_Pradesh,agricultural,1029.811,0.0,1029.811,1258.927
2025-09-04 06:00:00,Eastern_Region,West_Bengal,mixed,1516.639,0.0,1516.639,1852.634
2025-09-04 06:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1155.342,0.0,1155.342,1412.303
2025-09-04 06:00:00,Eastern_Region,Bihar,residential,651.459,0.0,651.459,796.721
2025-09-04 07:00:00,Northern_Region,Delhi,mixed,1707.711,29.458,1678.253,2087.299
2025-09-04 07:00:00,Northern_Region,Haryana,industrial_medium,1152.365,19.01,1133.355,1407.291
2025-09-04 07:00:00,Northern_Region,Punjab,agricultural,978.621,16.95,961.671,1196.573
2025-09-04 07:00:00,Northern_Region,UP_West,mixed,694.624,12.832,681.792,848.156
2025-09-04 07:00:00,Western_Region,Mumbai,commercial,2128.147,32.829,2095.319,2599.414
2025-09-04 07:00:00,Western_Region,Gujarat_Industrial,industrial_large,1640.949,32.374,1608.575,2005.62
2025-09-04 07:00:00,Western_Region,Rajasthan,mixed,1237.439,24.808,1212.631,1512.678
2025-09-04 07:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1625.238,33.595,1591.644,1987.781
2025-09-04 07:00:00,Southern_Region,Karnataka,mixed,1523.517,26.601,1496.916,1859.0
2025-09-04 07:00:00,Southern_Region,Andhra_Pradesh,agricultural,1017.621,21.116,996.505,1244.543
2025-09-04 07:00:00,Eastern_Region,West_Bengal,mixed,1540.397,26.449,1513.948,1880.668
2025-09-04 07:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1140.465,20.08,1120.385,1394.748
2025-09-04 07:00:00,Eastern_Region,Bihar,residential,636.476,10.472,626.004,779.042
2025-09-04 08:00:00,Northern_Region,Delhi,mixed,1655.647,53.498,1602.149,2025.864
2025-09-04 08:00:00,Northern_Region,Haryana,industrial_medium,1116.321,39.986,1076.334,1364.758
2025-09-04 08:00:00,Northern_Region,Punjab,agricultural,1021.327,32.178,989.149,1246.965
2025-09-04 08:00:00,Northern_Region,UP_West,mixed,686.87,23.526,663.344,839.007
2025-09-04 08:00:00,Western_Region,Mumbai,commercial,2072.064,77.416,1994.648,2533.236
2025-09-04 08:00:00,Western_Region,Gujarat_Industrial,industrial_large,1584.314,57.571,1526.742,1938.79
2025-09-04 08:00:00,Western_Region,Rajasthan,mixed,1240.038,45.539,1194.499,1515.744
2025-09-04 08:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1658.435,72.297,1586.138,2026.953
2025-09-04 08:00:00,Southern_Region,Karnataka,mixed,1417.745,46.986,1370.759,1734.189
2025-09-04 08:00:00,Southern_Region,Andhra_Pradesh,agricultural,1013.051,33.487,979.564,1239.15
2025-09-04 08:00:00,Eastern_Region,West_Bengal,mixed,1458.265,57.108,1401.157,1783.753
2025-09-04 08:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1193.503,39.388,1154.115,1457.334
2025-09-04 08:00:00,Eastern_Region,Bihar,residential,644.908,23.636,621.272,788.991
2025-09-04 09:00:00,Northern_Region,Delhi,mixed,1674.834,88.147,1586.687,2048.504
2025-09-04 09:00:00,Northern_Region,Haryana,industrial_medium,1122.957,47.159,1075.799,1372.59
2025-09-04 09:00:00,Northern_Region,Punjab,agricultural,1021.253,59.628,961.625,1246.878
2025-09-04 09:00:00,Northern_Region,UP_West,mixed,660.104,31.407,628.697,807.422
2025-09-04 09:00:00,Western_Region,Mumbai,commercial,2089.457,106.882,1982.575,2553.759
2025-09-04 09:00:00,Western_Region,Gujarat_Industrial,industrial_large,1656.903,98.499,1558.404,2024.446
2025-09-04 09:00:00,Western_Region,Rajasthan,mixed,1229.436,55.996,1173.44,1503.234
2025-09-04 09:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1589.754,72.937,1516.817,1945.91
2025-09-04 09:00:00,Southern_Region,Karnataka,mixed,1439.522,84.039,1355.483,1759.886
2025-09-04 09:00:00,Southern_Region,Andhra_Pradesh,agricultural,1015.766,51.403,964.363,1242.354
2025-09-04 09:00:00,Eastern_Region,West_Bengal,mixed,1481.27,82.032,1399.238,1810.899
2025-09-04 09:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1225.384,57.434,1167.95,1494.953
2025-09-04 09:00:00,Eastern_Region,Bihar,residential,650.554,35.563,614.991,795.654
2025-09-04 10:00:00,Northern_Region,Delhi,mixed,1727.231,124.044,1603.187,2110.332
2025-09-04 10:00:00,Northern_Region,Haryana,industrial_medium,1133.6,66.252,1067.348,1385.148
2025-09-04 10:00:00,Northern_Region,Punjab,agricultural,997.733,67.19,930.543,1219.125
2025-09-04 10:00:00,Northern_Region,UP_West,mixed,684.124,43.577,640.548,835.767
2025-09-04 10:00:00,Western_Region,Mumbai,commercial,2129.954,144.22,1985.734,2601.546
2025-09-04 10:00:00,Western_Region,Gujarat_Industrial,industrial_large,1686.392,108.864,1577.528,2059.242
2025-09-04 10:00:00,Western_Region,Rajasthan,mixed,1229.739,75.643,1154.097,1503.593
2025-09-04 10:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1696.196,94.426,1601.769,2071.511
2025-09-04 10:00:00,Southern_Region,Karnataka,mixed,1453.994,84.677,1369.317,1776.963
2025-09-04 10:00:00,Southern_Region,Andhra_Pradesh,agricultural,1029.822,70.411,959.411,1258.94
2025-09-04 10:00:00,Eastern_Region,West_Bengal,mixed,1488.958,90.682,1398.276,1819.971
2025-09-04 10:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1113.389,72.532,1040.856,1362.799
2025-09-04 10:00:00,Eastern_Region,Bihar,residential,669.241,49.347,619.894,817.704
2025-09-04 11:00:00,Northern_Region,Delhi,mixed,1504.654,103.966,1400.688,1847.692
2025-09-04 11:00:00,Northern_Region,Haryana,industrial_medium,1003.799,78.578,925.221,1231.983
2025-09-04 11:00:00,Northern_Region,Punjab,agricultural,875.779,60.868,814.911,1075.219
2025-09-04 11:00:00,Northern_Region,UP_West,mixed,607.644,41.852,565.792,745.52
2025-09-04 11:00:00,Western_Region,Mumbai,commercial,1831.674,126.252,1705.422,2249.576
2025-09-04 11:00:00,Western_Region,Gujarat_Industrial,industrial_large,1494.481,90.676,1403.805,1832.788
2025-09-04 11:00:00,Western_Region,Rajasthan,mixed,1106.253,69.562,1036.691,1357.879
2025-09-04 11:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1514.039,86.778,1427.261,1856.566
2025-09-04 11:00:00,Southern_Region,Karnataka,mixed,1268.379,88.996,1179.382,1557.937
2025-09-04 11:00:00,Southern_Region,Andhra_Pradesh,agricultural,954.785,64.133,890.651,1170.396
2025-09-04 11:00:00,Eastern_Region,West_Bengal,mixed,1304.741,104.815,1199.926,1602.595
2025-09-04 11:00:00,Eastern_Region,Odisha_Industrial,industrial_large,991.829,52.317,939.513,1219.358
2025-09-04 11:00:00,Eastern_Region,Bihar,residential,594.516,38.18,556.336,729.529
2025-09-04 12:00:00,Northern_Region,Delhi,mixed,1477.608,110.759,1366.849,1815.778
2025-09-04 12:00:00,Northern_Region,Haryana,industrial_medium,1003.66,66.293,937.367,1231.819
2025-09-04 12:00:00,Northern_Region,Punjab,agricultural,849.772,64.674,785.098,1044.531
2025-09-04 12:00:00,Northern_Region,UP_West,mixed,608.277,42.157,566.12,746.267
2025-09-04 12:00:00,Western_Region,Mumbai,commercial,1937.864,121.135,1816.729,2374.879
2025-09-04 12:00:00,Western_Region,Gujarat_Industrial,industrial_large,1399.91,91.213,1308.696,1721.193
2025-09-04 12:00:00,Western_Region,Rajasthan,mixed,1101.332,78.969,1022.362,1352.071
2025-09-04 12:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1461.251,105.889,1355.363,1794.277
2025-09-04 12:00:00,Southern_Region,Karnataka,mixed,1246.105,99.821,1146.284,1531.654
2025-09-04 12:00:00,Southern_Region,Andhra_Pradesh,agricultural,916.936,71.357,845.579,1125.735
2025-09-04 12:00:00,Eastern_Region,West_Bengal,mixed,1334.442,97.678,1236.765,1637.642
2025-09-04 12:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1043.741,76.333,967.408,1280.614
2025-09-04 12:00:00,Eastern_Region,Bihar,residential,597.496,47.384,550.112,733.045
2025-09-04 13:00:00,Northern_Region,Delhi,mixed,1523.771,110.334,1413.437,1870.25
2025-09-04 13:00:00,Northern_Region,Haryana,industrial_medium,995.342,76.992,918.35,1222.003
2025-09-04 13:00:00,Northern_Region,Punjab,agricultural,863.026,68.862,794.163,1060.17
2025-09-04 13:00:00,Northern_Region,UP_West,mixed,597.947,34.645,563.302,734.077
2025-09-04 13:00:00,Western_Region,Mumbai,commercial,1858.281,117.09,1741.19,2280.971
2025-09-04 13:00:00,Western_Region,Gujarat_Industrial,industrial_large,1486.004,93.919,1392.085,1822.784
2025-09-04 13:00:00,Western_Region,Rajasthan,mixed,1090.289,59.79,1030.499,1339.041
2025-09-04 13:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1453.494,74.456,1379.038,1785.123
2025-09-04 13:00:00,Southern_Region,Karnataka,mixed,1235.416,89.884,1145.532,1519.041
2025-09-04 13:00:00,Southern_Region,Andhra_Pradesh,agricultural,936.874,66.042,870.832,1149.261
2025-09-04 13:00:00,Eastern_Region,West_Bengal,mixed,1291.121,86.882,1204.238,1586.522
2025-09-04 13:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1028.99,61.516,967.474,1263.208
2025-09-04 13:00:00,Eastern_Region,Bihar,residential,610.149,44.875,565.274,747.976
2025-09-04 14:00:00,Northern_Region,Delhi,mixed,1507.945,91.66,1416.285,1851.575
2025-09-04 14:00:00,Northern_Region,Haryana,industrial_medium,1002.777,48.378,954.398,1230.777
2025-09-04 14:00:00,Northern_Region,Punjab,agricultural,872.445,49.282,823.163,1071.286
2025-09-04 14:00:00,Northern_Region,UP_West,mixed,583.56,34.382,549.178,717.101
2025-09-04 14:00:00,Western_Region,Mumbai,commercial,1935.597,124.859,1810.738,2372.204
2025-09-04 14:00:00,Western_Region,Gujarat_Industrial,industrial_large,1434.634,91.95,1342.684,1762.168
2025-09-04 14:00:00,Western_Region,Rajasthan,mixed,1141.161,75.576,1065.585,1399.07
2025-09-04 14:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1472.309,83.48,1388.829,1807.325
2025-09-04 14:00:00,Southern_Region,Karnataka,mixed,1308.807,82.464,1226.343,1605.642
2025-09-04 14:00:00,Southern_Region,Andhra_Pradesh,agricultural,939.387,60.564,878.822,1152.226
2025-09-04 14:00:00,Eastern_Region,West_Bengal,mixed,1357.823,77.908,1279.915,1665.231
2025-09-04 14:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1062.975,65.713,997.262,1303.31
2025-09-04 14:00:00,Eastern_Region,Bihar,residential,618.556,34.914,583.642,757.896
2025-09-04 15:00:00,Northern_Region,Delhi,mixed,1582.128,79.861,1502.267,1939.111
